"TokenNumber","TokenPadded","NewWorkID","Title","RepoName","ItemPath","ExpectedImagePath","ExpectedSrcFromItem","FirstImgSrcFound","ResolvedFirstImgPath","LocalImgSrcCount","MatchesExpectedImage","Status","Message"
"7575","7575","RE-008489","Light Cult Crypto Club #7575","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7575.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7575.png","../images/7501-7600/LCCC-7575.png","../images/7501-7600/LCCC-7575.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7575.png","1","YES","OK","Image src resolves to expected local image."
"7576","7576","RE-008490","Light Cult Crypto Club #7576","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7576.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7576.png","../images/7501-7600/LCCC-7576.png","../images/7501-7600/LCCC-7576.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7576.png","1","YES","OK","Image src resolves to expected local image."
"7577","7577","RE-008491","Light Cult Crypto Club #7577","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7577.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7577.png","../images/7501-7600/LCCC-7577.png","../images/7501-7600/LCCC-7577.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7577.png","1","YES","OK","Image src resolves to expected local image."
"7578","7578","RE-008492","Light Cult Crypto Club #7578","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7578.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7578.png","../images/7501-7600/LCCC-7578.png","../images/7501-7600/LCCC-7578.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7578.png","1","YES","OK","Image src resolves to expected local image."
"7579","7579","RE-008493","Light Cult Crypto Club #7579","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7579.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7579.png","../images/7501-7600/LCCC-7579.png","../images/7501-7600/LCCC-7579.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7579.png","1","YES","OK","Image src resolves to expected local image."
"7580","7580","RE-008494","Light Cult Crypto Club #7580","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7580.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7580.png","../images/7501-7600/LCCC-7580.png","../images/7501-7600/LCCC-7580.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7580.png","1","YES","OK","Image src resolves to expected local image."
"7581","7581","RE-008495","Light Cult Crypto Club #7581","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7581.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7581.png","../images/7501-7600/LCCC-7581.png","../images/7501-7600/LCCC-7581.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7581.png","1","YES","OK","Image src resolves to expected local image."
"7582","7582","RE-008496","Light Cult Crypto Club #7582","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7582.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7582.png","../images/7501-7600/LCCC-7582.png","../images/7501-7600/LCCC-7582.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7582.png","1","YES","OK","Image src resolves to expected local image."
"7583","7583","RE-008497","Light Cult Crypto Club #7583","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7583.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7583.png","../images/7501-7600/LCCC-7583.png","../images/7501-7600/LCCC-7583.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7583.png","1","YES","OK","Image src resolves to expected local image."
"7584","7584","RE-008498","Light Cult Crypto Club #7584","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7584.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7584.png","../images/7501-7600/LCCC-7584.png","../images/7501-7600/LCCC-7584.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7584.png","1","YES","OK","Image src resolves to expected local image."
"7585","7585","RE-008499","Light Cult Crypto Club #7585","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7585.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7585.png","../images/7501-7600/LCCC-7585.png","../images/7501-7600/LCCC-7585.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7585.png","1","YES","OK","Image src resolves to expected local image."
"7586","7586","RE-008500","Light Cult Crypto Club #7586","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7586.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7586.png","../images/7501-7600/LCCC-7586.png","../images/7501-7600/LCCC-7586.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7586.png","1","YES","OK","Image src resolves to expected local image."
"7587","7587","RE-008501","Light Cult Crypto Club #7587","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7587.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7587.png","../images/7501-7600/LCCC-7587.png","../images/7501-7600/LCCC-7587.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7587.png","1","YES","OK","Image src resolves to expected local image."
"7588","7588","RE-008502","Light Cult Crypto Club #7588","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7588.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7588.png","../images/7501-7600/LCCC-7588.png","../images/7501-7600/LCCC-7588.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7588.png","1","YES","OK","Image src resolves to expected local image."
"7589","7589","RE-008503","Light Cult Crypto Club #7589","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7589.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7589.png","../images/7501-7600/LCCC-7589.png","../images/7501-7600/LCCC-7589.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7589.png","1","YES","OK","Image src resolves to expected local image."
"7590","7590","RE-008504","Light Cult Crypto Club #7590","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7590.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7590.png","../images/7501-7600/LCCC-7590.png","../images/7501-7600/LCCC-7590.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7590.png","1","YES","OK","Image src resolves to expected local image."
"7591","7591","RE-008505","Light Cult Crypto Club #7591","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7591.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7591.png","../images/7501-7600/LCCC-7591.png","../images/7501-7600/LCCC-7591.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7591.png","1","YES","OK","Image src resolves to expected local image."
"7592","7592","RE-008506","Light Cult Crypto Club #7592","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7592.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7592.png","../images/7501-7600/LCCC-7592.png","../images/7501-7600/LCCC-7592.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7592.png","1","YES","OK","Image src resolves to expected local image."
"7594","7594","RE-008507","Light Cult Crypto Club #7594","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7594.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7594.png","../images/7501-7600/LCCC-7594.png","../images/7501-7600/LCCC-7594.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7594.png","1","YES","OK","Image src resolves to expected local image."
"7595","7595","RE-008508","Light Cult Crypto Club #7595","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7595.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7595.png","../images/7501-7600/LCCC-7595.png","../images/7501-7600/LCCC-7595.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7595.png","1","YES","OK","Image src resolves to expected local image."
"7596","7596","RE-008509","Light Cult Crypto Club #7596","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7596.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7596.png","../images/7501-7600/LCCC-7596.png","../images/7501-7600/LCCC-7596.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7596.png","1","YES","OK","Image src resolves to expected local image."
"7597","7597","RE-008510","Light Cult Crypto Club #7597","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7597.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7597.png","../images/7501-7600/LCCC-7597.png","../images/7501-7600/LCCC-7597.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7597.png","1","YES","OK","Image src resolves to expected local image."
"7598","7598","RE-008511","Light Cult Crypto Club #7598","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7598.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7598.png","../images/7501-7600/LCCC-7598.png","../images/7501-7600/LCCC-7598.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7598.png","1","YES","OK","Image src resolves to expected local image."
"7599","7599","RE-008512","Light Cult Crypto Club #7599","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7599.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7599.png","../images/7501-7600/LCCC-7599.png","../images/7501-7600/LCCC-7599.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7599.png","1","YES","OK","Image src resolves to expected local image."
"7600","7600","RE-008513","Light Cult Crypto Club #7600","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7600.html","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7600.png","../images/7501-7600/LCCC-7600.png","../images/7501-7600/LCCC-7600.png","D:\github\ron-english-light-cult-7001-8000\images\7501-7600\LCCC-7600.png","1","YES","OK","Image src resolves to expected local image."
"7601","7601","RE-008514","Light Cult Crypto Club #7601","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7601.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7601.png","../images/7601-7700/LCCC-7601.png","../images/7601-7700/LCCC-7601.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7601.png","1","YES","OK","Image src resolves to expected local image."
"7602","7602","RE-008515","Light Cult Crypto Club #7602","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7602.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7602.png","../images/7601-7700/LCCC-7602.png","../images/7601-7700/LCCC-7602.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7602.png","1","YES","OK","Image src resolves to expected local image."
"7603","7603","RE-008516","Light Cult Crypto Club #7603","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7603.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7603.png","../images/7601-7700/LCCC-7603.png","../images/7601-7700/LCCC-7603.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7603.png","1","YES","OK","Image src resolves to expected local image."
"7605","7605","RE-008517","Light Cult Crypto Club #7605","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7605.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7605.png","../images/7601-7700/LCCC-7605.png","../images/7601-7700/LCCC-7605.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7605.png","1","YES","OK","Image src resolves to expected local image."
"7606","7606","RE-008518","Light Cult Crypto Club #7606","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7606.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7606.png","../images/7601-7700/LCCC-7606.png","../images/7601-7700/LCCC-7606.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7606.png","1","YES","OK","Image src resolves to expected local image."
"7607","7607","RE-008519","Light Cult Crypto Club #7607","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7607.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7607.png","../images/7601-7700/LCCC-7607.png","../images/7601-7700/LCCC-7607.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7607.png","1","YES","OK","Image src resolves to expected local image."
"7609","7609","RE-008520","Light Cult Crypto Club #7609","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7609.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7609.png","../images/7601-7700/LCCC-7609.png","../images/7601-7700/LCCC-7609.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7609.png","1","YES","OK","Image src resolves to expected local image."
"7610","7610","RE-008521","Light Cult Crypto Club #7610","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7610.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7610.png","../images/7601-7700/LCCC-7610.png","../images/7601-7700/LCCC-7610.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7610.png","1","YES","OK","Image src resolves to expected local image."
"7611","7611","RE-008522","Light Cult Crypto Club #7611","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7611.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7611.png","../images/7601-7700/LCCC-7611.png","../images/7601-7700/LCCC-7611.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7611.png","1","YES","OK","Image src resolves to expected local image."
"7612","7612","RE-008523","Light Cult Crypto Club #7612","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7612.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7612.png","../images/7601-7700/LCCC-7612.png","../images/7601-7700/LCCC-7612.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7612.png","1","YES","OK","Image src resolves to expected local image."
"7613","7613","RE-008524","Light Cult Crypto Club #7613","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7613.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7613.png","../images/7601-7700/LCCC-7613.png","../images/7601-7700/LCCC-7613.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7613.png","1","YES","OK","Image src resolves to expected local image."
"7614","7614","RE-008525","Light Cult Crypto Club #7614","ron-english-light-cult-7001-8000","D:\github\ron-english-light-cult-7001-8000\items\lccc-7614.html","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7614.png","../images/7601-7700/LCCC-7614.png","../images/7601-7700/LCCC-7614.png","D:\github\ron-english-light-cult-7001-8000\images\7601-7700\LCCC-7614.png","1","YES","OK","Image src resolves to expected local image."
