"WorkID","CardName","CardNumber","Date","ProjectSeries","Medium","RarityOrCardType","PrintedSetNumber","FileName","LocalImagePath","ImageExists","DetailPage","SourceImageURL"
"RE-011929","Genus Dexus","373","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Stipple","1/1","Area 54 Cards - 373 - Genus Dexus.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 373 - Genus Dexus.jpg","True","cards/RE-011929.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20373%20-%20Genus%20Dexus.jpg"
"RE-011930","Transretinal Orion","374","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Stipple","1/1","Area 54 Cards - 374 - Transretinal Orion.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 374 - Transretinal Orion.jpg","True","cards/RE-011930.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20374%20-%20Transretinal%20Orion.jpg"
"RE-011931","Astrognoist Centauri","375","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Stipple","1/1","Area 54 Cards - 375 - Astrognoist Centauri.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 375 - Astrognoist Centauri.jpg","True","cards/RE-011931.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20375%20-%20Astrognoist%20Centauri.jpg"
"RE-011932","Tsechgo the Terror","376","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Stipple","1/1","Area 54 Cards - 376 - Tsechgo the Terror.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 376 - Tsechgo the Terror.jpg","True","cards/RE-011932.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20376%20-%20Tsechgo%20the%20Terror.jpg"
"RE-011933","Grey Omomyid","377","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Stipple","1/1","Area 54 Cards - 377 - Grey Omomyid.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 377 - Grey Omomyid.jpg","True","cards/RE-011933.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20377%20-%20Grey%20Omomyid.jpg"
"RE-011934","Etymogual Benedictus","378","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 378 - Etymogual Benedictus.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 378 - Etymogual Benedictus.png","True","cards/RE-011934.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20378%20-%20Etymogual%20Benedictus.png"
"RE-011935","Curious Hauge","379","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 379 - Curious Hauge.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 379 - Curious Hauge.png","True","cards/RE-011935.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20379%20-%20Curious%20Hauge.png"
"RE-011936","Lillithone Saviour","380","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 380 - Lillithone Saviour.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 380 - Lillithone Saviour.png","True","cards/RE-011936.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20380%20-%20Lillithone%20Saviour.png"
"RE-011937","Kidmark Que","381","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 381 - Kidmark Que.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 381 - Kidmark Que.png","True","cards/RE-011937.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20381%20-%20Kidmark%20Que.png"
"RE-011938","Vivatous Vee","382","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 382 - Vivatous Vee.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 382 - Vivatous Vee.png","True","cards/RE-011938.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20382%20-%20Vivatous%20Vee.png"
"RE-011939","Blacksoul Sun","383","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 383 - Blacksoul Sun.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 383 - Blacksoul Sun.png","True","cards/RE-011939.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20383%20-%20Blacksoul%20Sun.png"
"RE-011940","Psalty Turin Shout","384","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 384 - Psalty Turin Shout.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 384 - Psalty Turin Shout.png","True","cards/RE-011940.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20384%20-%20Psalty%20Turin%20Shout.png"
"RE-011941","Veronese Testucalius","385","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 385 - Veronese Testucalius.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 385 - Veronese Testucalius.png","True","cards/RE-011941.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20385%20-%20Veronese%20Testucalius.png"
"RE-011942","Ampadextal Testamonk","386","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 386 - Ampadextal Testamonk.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 386 - Ampadextal Testamonk.png","True","cards/RE-011942.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20386%20-%20Ampadextal%20Testamonk.png"
"RE-011943","Genhumas Transretnal","387","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 387 - Genhumas Transretnal.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 387 - Genhumas Transretnal.png","True","cards/RE-011943.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20387%20-%20Genhumas%20Transretnal.png"
"RE-011944","Denarius Asspatcher","388","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 388 - Denarius Asspatcher.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 388 - Denarius Asspatcher.png","True","cards/RE-011944.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20388%20-%20Denarius%20Asspatcher.png"
"RE-011945","Grimical Credance","389","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 389 - Grimical Credance.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 389 - Grimical Credance.png","True","cards/RE-011945.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20389%20-%20Grimical%20Credance.png"
"RE-011946","Scantor Pan Ki Moon","390","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 390 - Scantor Pan Ki Moon.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 390 - Scantor Pan Ki Moon.png","True","cards/RE-011946.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20390%20-%20Scantor%20Pan%20Ki%20Moon.png"
"RE-011947","Ratrental Adreheum","391","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 391 - Ratrental Adreheum.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 391 - Ratrental Adreheum.png","True","cards/RE-011947.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20391%20-%20Ratrental%20Adreheum.png"
"RE-011948","Andresistor Toomoo","392","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 392 - Andresistor Toomoo.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 392 - Andresistor Toomoo.png","True","cards/RE-011948.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20392%20-%20Andresistor%20Toomoo.png"
"RE-011949","Thcycler Sanbow","393","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 393 - Thcycler Sanbow.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 393 - Thcycler Sanbow.png","True","cards/RE-011949.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20393%20-%20Thcycler%20Sanbow.png"
"RE-011950","Sandmo Abstance","394","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 394 - Sandmo Abstance.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 394 - Sandmo Abstance.png","True","cards/RE-011950.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20394%20-%20Sandmo%20Abstance.png"
"RE-011951","Palliduness Flatulence","395","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 395 - Palliduness Flatulence.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 395 - Palliduness Flatulence.png","True","cards/RE-011951.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20395%20-%20Palliduness%20Flatulence.png"
"RE-011952","Flushal Recokon","396","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 396 - Flushal Recokon.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 396 - Flushal Recokon.png","True","cards/RE-011952.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20396%20-%20Flushal%20Recokon.png"
"RE-011953","Andresonor Vanvermon","397","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 397 - Andresonor Vanvermon.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 397 - Andresonor Vanvermon.png","True","cards/RE-011953.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20397%20-%20Andresonor%20Vanvermon.png"
"RE-011954","Celibscent Scanidol","398","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 398 - Celibscent Scanidol.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 398 - Celibscent Scanidol.png","True","cards/RE-011954.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20398%20-%20Celibscent%20Scanidol.png"
"RE-011955","Tantalus Zathuman 45","399","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 399 - Tantalus Zathuman 45.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 399 - Tantalus Zathuman 45.png","True","cards/RE-011955.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20399%20-%20Tantalus%20Zathuman%2045.png"
"RE-011956","Lavishless Fauness","400","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 400 - Lavishless Fauness.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 400 - Lavishless Fauness.png","True","cards/RE-011956.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20400%20-%20Lavishless%20Fauness.png"
"RE-011957","Fraxulus Blasphamommie","401","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 401 - Fraxulus Blasphamommie.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 401 - Fraxulus Blasphamommie.png","True","cards/RE-011957.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20401%20-%20Fraxulus%20Blasphamommie.png"
"RE-011958","Cameulus Caniblast","402","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 402 - Cameulus Caniblast.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 402 - Cameulus Caniblast.png","True","cards/RE-011958.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20402%20-%20Cameulus%20Caniblast.png"
"RE-011959","Camaluta Fraction","403","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 403 - Camaluta Fraction.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 403 - Camaluta Fraction.jpg","True","cards/RE-011959.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20403%20-%20Camaluta%20Fraction.jpg"
"RE-011960","Ravebless Calluconcious","404","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 404 - Ravebless Calluconcious.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 404 - Ravebless Calluconcious.png","True","cards/RE-011960.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20404%20-%20Ravebless%20Calluconcious.png"
"RE-011961","Bozobreath Anusless","405","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 405 - Bozobreath Anusless.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 405 - Bozobreath Anusless.png","True","cards/RE-011961.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20405%20-%20Bozobreath%20Anusless.png"
"RE-011962","Amplacrive Crapulence","406","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 406 - Amplacrive Crapulence.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 406 - Amplacrive Crapulence.png","True","cards/RE-011962.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20406%20-%20Amplacrive%20Crapulence.png"
"RE-011963","Absubtract Analsupress","407","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 407 - Absubtract Analsupress.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 407 - Absubtract Analsupress.png","True","cards/RE-011963.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20407%20-%20Absubtract%20Analsupress.png"
"RE-011964","Galacter Equanimous","408","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 408 - Galacter Equanimous.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 408 - Galacter Equanimous.png","True","cards/RE-011964.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20408%20-%20Galacter%20Equanimous.png"
"RE-011965","Mirreckless Mucilaginor","409","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 409 - Mirreckless Mucilaginor.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 409 - Mirreckless Mucilaginor.png","True","cards/RE-011965.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20409%20-%20Mirreckless%20Mucilaginor.png"
"RE-011966","Revel Rioter","410","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","One of One","","Area 54 Cards - 410 - Revel Rioter.png","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 410 - Revel Rioter.png","True","cards/RE-011966.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20410%20-%20Revel%20Rioter.png"
